uid,namedLocation,domainID,siteID,plotID,date,editedDate,individualID,patchOrIndividual,canopyPosition,plantStatus,stemDiameter,measurementHeight,maxCanopyDiameter,ninetyCanopyDiameter,patchSize,percentCover,height,diseaseType,samplingProtocolVersion,measuredBy,recordedBy,remarks,dataQF,publicationDate,release
326c3d06-b6fd-4ca4-a3c0-864f5d16211b,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06541,Individual,Full shade,Live,1.5,130,1.8,1.6,,,2.5,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
175e8185-9716-4279-bddb-bf45289a1773,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06543,Individual,Partially shaded,Live,13.7,130,4.3,3.8,,,13.7,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
3534cfb6-b602-42b2-bf5b-a66a0d500e78,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06533,Individual,Full sun,Live,35.4,130,10.1,7.1,,,26.3,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
b0193683-726d-45ba-b5fc-4c291d5c5f1a,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06561,Individual,Full shade,Live,1.1,130,2.1,1.9,,,2.1,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
597875b7-c036-4487-8736-e344cee594e7,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06550,Individual,Full shade,Live,4.3,130,2.2,1.9,,,6.1,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
54a8521a-3d62-4eea-9241-7bbb1716418e,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06525,Individual,Mostly shaded,Live,15.5,130,7.6,6.2,,,10.5,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
ae643da4-54eb-4bfa-8867-5ccc0dfdae8e,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06523,Individual,Mostly shaded,Live,15.3,130,7.7,4.4,,,11,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
7548e9e6-76fe-4786-abe1-91d047aa283c,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06530,Individual,Full sun,Live,50.3,130,8.6,7.4,,,37.3,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
a0a766b2-ad43-40a3-8520-3d80e5dc72a1,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06520,Individual,Mostly shaded,Live,9.5,130,7.9,6.1,,,8.2,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
4c1ded2b-c746-4782-9c7d-c7f5b2058996,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06517,Individual,Mostly shaded,Live,9.2,130,4.5,4.4,,,9.8,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
0baa02b3-3a38-4b40-9256-d87014312c4a,SERC_063.phenology.phe,D02,SERC,SERC_063,2017-11-21,2016-03-31,NEON.PLA.D02.SERC.06532,Individual,Full sun,Live,53,130,8.4,7.5,,,33.2,,NEON.DOC.014040vH,jporta@BattelleEcology.org,llemmon@field-ops.org,"",,20200511T140051Z,undetermined
8ae5501e-8cc0-4261-a190-7027c9edafbb,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06587,Individual,Mostly shaded,Live,28.1,130,10.2,8.4,,,16.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
1a61a167-2b34-4e1a-97e8-6c78531bc913,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06254,Individual,Full shade,Live,1,130,2.2,1.9,,,2.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
efb33cf6-8b02-43c1-b7ab-2ef853284831,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06256,Individual,Full shade,Live,1.6,130,2.3,1.5,,,3.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
e8975f1e-ea2d-43f0-bc7e-bb91c8e63f27,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06539,Individual,Mostly shaded,Live,22.5,130,11,9,,,13.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
c7590ae1-f14f-4f17-997f-2c17dded7309,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06572,Individual,Full shade,Live,1.7,130,2,1.5,,,3.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
220f00cf-bb00-458d-ab33-ca393de25e38,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06163,Individual,Full shade,Live,3.2,130,2.1,2.1,,,3.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
5db2e8b6-14ee-4021-a9a8-f2d4da629dc1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06570,Individual,Full shade,Live,1.7,130,2.2,1.5,,,4.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ac1d626f-94b9-4e4e-b7e9-2500b0ab706e,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06600,Individual,Full shade,Live,13.7,130,8,5.9,,,11.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
b9b57d3f-b87e-43ff-a628-c03f2147e6d2,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06524,Individual,Partially shaded,Live,26.5,130,8.8,7.9,,,15.8,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
6b5c9874-1db0-4a96-a170-41c8fdcc5a61,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06260,Individual,Full shade,Live,1.7,130,2.2,1.3,,,2.6,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
aaec9b04-6f32-4b1e-9f3b-c81cbfe28d3c,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06561,Individual,Full shade,Live,1.1,130,2.4,1.5,,,2.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
2f8b6160-fa82-4aab-9d67-5db7d280de75,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06259,Individual,Full shade,Live,1.3,130,1.7,1.3,,,2.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
fc25472d-d65e-45b4-ab2c-ca1335e7eba3,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06536,Individual,Partially shaded,Live,34.8,130,4.6,4.4,,,28.8,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
22c803c2-456e-4735-931a-a24bcfd194d2,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06566,Individual,Full shade,Live,1.9,130,2.2,1.9,,,2.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
cf1c43d6-d9e4-471e-b314-a5643e4c930c,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06568,Individual,Full shade,Live,14.5,130,9.4,6.3,,,7.5,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
025afbe9-de33-47a6-9742-5c7da6b347d3,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06515,Individual,Full sun,Live,44.1,130,7.5,5.4,,,31.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
a03f885f-574d-4356-a57d-902bea47307b,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06571,Individual,Partially shaded,Live,22.4,130,5.5,5.1,,,18.6,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
95aa82b8-3cea-4b54-9cd9-7fd24300f8f5,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06152,Individual,Full sun,Live,32.5,130,11.2,8,,,25.8,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
000e0715-15b0-4aac-9c46-b5deca2397b8,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06559,Individual,Mostly shaded,Live,15.3,130,6.5,5.6,,,11.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
07c1bb30-9d83-4b5d-ac65-7cc992a30ca1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06556,Individual,Mostly shaded,Live,38,130,11,10.3,,,25.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
35eb61e5-b580-49e0-969b-995e239ca778,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06558,Individual,Full shade,Live,1.9,130,2.7,1.9,,,2.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ec8b061f-dfe0-4208-8713-3dcbdf1769c1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06258,Individual,Full shade,Live,1.9,10,1.5,1.5,,,1.4,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ace6af62-27e6-4d84-82ff-e50fb07700ac,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06533,Individual,Partially shaded,Live,36,130,9.8,6.6,,,29,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ff1625aa-d9d0-42b2-8655-f186e39e63bf,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06532,Individual,Partially shaded,Live,54.1,130,7.2,7,,,33.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
eba17d93-bb3a-42e3-9485-4d0fb3ed3667,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06586,Individual,Mostly shaded,Live,19.2,130,9.6,7.5,,,11.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
f5915fc0-f533-49ca-acbd-29654370c275,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06526,Individual,Mostly shaded,Live,23.6,130,7.5,7.2,,,17.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
f79949e4-b3df-4061-943f-d4eac98ecb15,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06544,Individual,Partially shaded,Live,12,130,3.2,2.6,,,14.4,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
bb55329c-80f1-481b-946b-bfc63ac841db,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06596,Individual,Mostly shaded,Live,18.9,130,7.2,6.7,,,16.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
080c3754-f7c7-437b-8ec6-f0afecf4fb22,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06516,Individual,Full shade,Live,4,130,3.5,2.9,,,4.4,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
00a40059-6e61-4f01-96c1-71677a4103d1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06555,Individual,Full shade,Live,8.9,130,5.7,5.6,,,7.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
fbe2e9be-cc10-450f-96e6-1314a72db638,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-07-17,NEON.PLA.D02.SERC.06164,Individual,Full shade,Live,1,130,1.3,1.1,,,2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
16b6a01c-07f4-4a14-a79e-07f318e5170f,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06549,Individual,Partially shaded,Live,35.8,130,10.9,9.3,,,20.5,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
5dfec3bf-0f65-4f95-8b5f-9a6eceeadbd2,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06528,Individual,Full shade,Live,2.2,130,2.7,1.5,,,3.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
b9222460-0edb-48b1-b944-54d8832233ea,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06585,Individual,Mostly shaded,Live,8.3,130,2.9,2.5,,,12.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
a5efb687-39d3-4e12-a938-ec55333f68c0,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06598,Individual,Mostly shaded,Live,28.2,130,7.6,7,,,22,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
a0ebc981-9767-4acd-bde4-b9df1e27c580,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06534,Individual,Partially shaded,Live,60.8,130,10.7,8.9,,,36,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
dcfe57e8-6f78-471b-a1ee-728d3c6b1da9,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06546,Individual,Full shade,Live,1.7,130,2.3,1.8,,,2.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
6cbaa506-a85d-4b81-ab43-f57e74334430,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06522,Individual,Partially shaded,Live,50.2,130,11.3,10.9,,,31.8,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ac8b887f-5bb1-4a48-a7d7-e7497b86efb5,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06588,Individual,Partially shaded,Live,31.5,130,11.3,9.7,,,19.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
5ca28456-1e3a-48d5-a840-b4f61d765fe1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06567,Individual,Full shade,Live,2.1,130,2.8,1.8,,,3.4,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
c361818d-032f-4d38-9d77-71bf215f138e,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06543,Individual,Partially shaded,Live,15.4,130,4,3.5,,,16.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
63d376c2-8e6e-4774-acf9-9f75d5f96359,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06154,Individual,Full shade,Live,5,130,3.6,3.2,,,7.6,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
42795ba8-c01a-49ef-8e32-6c91566445a8,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06529,Individual,Full shade,"Live, other damage",2.3,130,2.6,2.5,,,2.1,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,Crown damage due to vines,,20200511T140009Z,undetermined
511bd10c-11be-43ec-9b50-ae63024d880a,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06550,Individual,Mostly shaded,Live,4.1,130,2.5,2,,,7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ea9c5adc-34bd-457a-8705-137941076a07,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06573,Individual,Partially shaded,Live,11.6,130,4.8,4,,,11.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
2ae16180-496b-4645-b026-f285594256a2,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06595,Individual,Partially shaded,Live,40.5,130,13.6,12.4,,,24.8,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
1b452835-6386-4eeb-97ca-77082f481dce,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06552,Individual,Partially shaded,Live,21.5,130,7.9,6.6,,,16.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
6cbcaea9-d086-4dcf-8f4d-1e3eb7c2659e,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06521,Individual,Full sun,Live,48,130,13.5,12.8,,,29.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
f9ad3191-f94b-4306-862a-4f8727e01ef7,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06575,Individual,Partially shaded,Live,21,130,4.9,4.9,,,15.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
33892661-65af-4221-b756-1bfe69783950,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06155,Individual,Mostly shaded,Live,23.6,130,7.9,6.7,,,21.4,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
1c7602e2-abad-443e-9645-d2d646354ab0,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06520,Individual,Full shade,Live,9.9,130,6.9,5.4,,,10.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
2e4ea1fe-533e-4720-b748-5b837efbe865,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06157,Individual,Full shade,Live,8.3,130,6.6,5,,,8.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
dd0c02a4-6455-46b8-b2b7-4bf401caa924,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06519,Individual,Mostly shaded,Live,17.1,130,9,7.7,,,14.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
c4c39e8c-8609-44e7-b255-94d7fd1d9d79,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06535,Individual,Full shade,Live,1.6,130,3.3,2.2,,,2.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
7a03554b-36a3-4a55-8881-fe39c5016934,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06547,Individual,Full shade,Live,1.8,130,1.9,1.9,,,3.6,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
739b3ff6-c085-4a4f-8d87-25c2df24d8cc,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06589,Individual,Partially shaded,Live,41,130,8.3,7.8,,,26.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
d5344e38-28f2-45c4-b4c7-13e6d840059e,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06527,Individual,Partially shaded,Live,40.5,130,9.3,7.3,,,26.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
2de60ec3-3f3a-49d8-8259-afe004cbd4c1,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06597,Individual,Mostly shaded,Live,22.5,130,12.4,9.8,,,16.5,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
bd701569-ccd0-4fea-ac3b-719bfcda0477,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-07-17,NEON.PLA.D02.SERC.06165,Individual,Full shade,Live,1.9,130,2.7,2.1,,,3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
9f1ed460-ea33-466d-94b1-465908655067,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06548,Individual,Partially shaded,Live,41.2,130,8.7,8.7,,,22.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
14e250f4-891d-41db-88ff-4dcb2003437d,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06578,Individual,Full shade,"Live, other damage",2.1,130,1.9,1.5,,,4.3,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,Crown dieback possibly due to excessive moisture,,20200511T140009Z,undetermined
a77303e9-d6b8-4ce6-b14d-b23959257b14,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06582,Individual,Partially shaded,Live,25.6,130,7.8,7.3,,,14.6,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
3452ec1a-d73b-444a-a329-24574d70f3a3,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06525,Individual,Partially shaded,Live,16.3,130,7.5,7,,,11.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
ae5c1350-e3e2-49ad-8be9-bc9c8106d75f,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-11-09,NEON.PLA.D02.SERC.06541,Individual,Full shade,Live,1.6,130,1.8,1.2,,,2.9,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
b2e7aff0-c53b-4743-a858-1cd275cb8565,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06562,Individual,Partially shaded,Live,26,130,8,7.7,,,19.2,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
65bc0d9b-65f5-418c-b8c8-b0ba4df4498d,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06576,Individual,Partially shaded,Live,20.9,130,7.1,6.5,,,13,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
8f59b075-67f1-4884-8f08-aa4a83ed7e5e,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-12,NEON.PLA.D02.SERC.06590,Individual,Full shade,Live,10.2,130,4.8,4.5,,,7.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
6b147cff-93cd-46cc-98f4-1d66385090ae,SERC_063.phenology.phe,D02,SERC,SERC_063,2018-11-14,2018-02-16,NEON.PLA.D02.SERC.06517,Individual,Mostly shaded,Live,9.5,130,4.8,4.2,,,10.7,,NEON.DOC.014040vH,elamb@battelleecology.org,gchapman@neoninc.org,"",,20200511T140009Z,undetermined
