uid,namedLocation,domainID,siteID,plotID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,subtypeSpecification,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleLatitude,sampleLongitude,sampleGeodeticDatum,sampleCoordinateUncertainty,sampleElevation,sampleElevationUncertainty,date,editedDate,individualID,taxonID,scientificName,identificationQualifier,taxonRank,growthForm,vstTag,samplingProtocolVersion,measuredBy,identifiedBy,recordedBy,remarks,dataQF,publicationDate,release
45c12001-d4ec-4440-a63a-f0408bc258cd,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,70,Right,2.9,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06149,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mbelovitch@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
79318c4a-ac10-4436-95b7-44052cbc464f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,522,Left,1,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06275,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
5432f6d2-7c2e-4b4f-9287-4dfeb05a1fa3,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,429,Left,1,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06271,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
73d44df5-b82e-4ff7-b938-ff08e19e2e03,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,319,Left,2,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06141,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
53719d49-56f1-412a-a29a-5221320cce22,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,724,Left,4.7,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06263,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
2cbd0684-fb1b-4ada-a763-fa9576543e4b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,741,Right,3,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06094,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
df050aa2-85be-49a4-8c3d-e68473c55f4c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,121,Right,4,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06266,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
d5bd8abb-340b-4847-a25b-c3a757b9c14e,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,320,Right,7.7,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06268,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
420e0f09-bf56-4273-98d5-a1f83059b587,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,311,Right,2.4,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06064,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
f9b9cfd7-9f20-4213-a2fa-cdb609953e11,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,410,Left,4.7,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06270,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
6ea93afa-9942-4a46-8715-479ec154acf6,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,309,Right,5.8,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06065,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
b5af574d-7121-4df1-af85-0d1c5546dacd,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,524,Right,2.9,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06041,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
3caa6e5e-f22a-48a4-a553-58937f0aa395,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,670,Right,3.1,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06097,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
e829ff66-255e-48a9-bd8d-adbf3eb3022d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,653,Right,5.1,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06285,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
3586f35b-2f87-41da-98ed-4e2ad645b7bf,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,488,Left,3.4,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06273,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
155fde69-e3c2-4064-9d70-40a56a3bbc37,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,717,Right,3.2,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06095,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
19f5585c-0834-4738-b66c-4e48479d2485,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,70,Left,2.6,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06265,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
eb8562fa-f632-42e1-b34f-2e65ea19df76,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,341,Right,4.8,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06052,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",gchapman@neoninc.org,tsavas@neoninc.org,jcoloso@neoninc.org,patch will not reach >50% cover,,20200511T151109Z,undetermined
e8e3800f-4cf5-4180-9397-1277205fe9f9,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,315,Right,7.2,,,WGS84,,,,2017-05-19,2017-06-01,NEON.PLA.D02.SCBI.06267,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,"",mhughes@neoninc.org,llemmon@neoninc.org,llemmon@neoninc.org,"",,20200511T151109Z,undetermined
a003049b-c01e-40de-9b62-cf4ede38c9c8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,23,Right,4.3,,,WGS84,,,,2017-06-07,2018-02-21,NEON.PLA.D02.SCBI.06040,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,imatlock@field-ops.org,llemmon@field-ops.org,"",Duplicate tag record added in error,,20200511T151109Z,undetermined
b57ddce0-611c-4416-914c-82113e9f78e0,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,23,Right,4.3,,,WGS84,,,,2017-06-07,2018-02-12,NEON.PLA.D02.SCBI.06040,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
6d1b923f-913c-4c3d-88a3-87b2d1575785,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,23,Right,4.3,,,WGS84,,,,2017-06-07,2017-09-28,NEON.PLA.D02.SCBI.06040,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vH,llemmon@field-ops.org,"","","",,20200511T151109Z,undetermined
771e7aa5-6ecc-4af7-a7bd-960bd3e76709,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,417.1,Left,0.5,,,WGS84,,,,2017-07-06,2018-02-12,NEON.PLA.D02.SCBI.06282,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
f88d7567-1d18-461e-b184-e249c3556a58,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,417.1,Left,0.5,,,WGS84,,,,2017-07-06,2017-11-14,NEON.PLA.D02.SCBI.06282,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vD,gchapman@neoninc.org,no entry,"",no entry,,20200511T151109Z,undetermined
cd91d50e-2cc1-4616-aba8-f323e371f4db,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,226,Right,1,,,WGS84,,,,2017-08-21,2018-02-12,NEON.PLA.D02.SCBI.06284,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vJ,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
003f8001-1438-4a7d-b640-4e265fc7ef66,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,226,Right,1,,,WGS84,,,,2017-08-21,2017-11-14,NEON.PLA.D02.SCBI.06284,MIVI,Microstegium vimineum (Trin.) A. Camus,,species,Graminoid,,NEON.DOC.014040vD,gchapman@neoninc.org,llemmon@field-ops.org,"",no entry,,20200511T151109Z,undetermined
0610d879-c60e-455f-9f46-61f49c820631,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.894237,-78.139997,WGS84,0.7,360.1,,2018-04-12,2019-02-26,NEON.PLA.D02.SCBI.06036,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
57e37695-293f-4760-8164-79ade554d060,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.893977,-78.139788,WGS84,0.3,357.4,,2018-04-12,2019-02-26,NEON.PLA.D02.SCBI.06038,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
0929b08a-7228-483e-b11b-9b25788d1f63,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.893884,-78.139656,WGS84,0.4,361.5,,2018-04-12,2019-02-26,NEON.PLA.D02.SCBI.06037,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
69ea0dbb-9e6b-4d68-bc4b-fb0729057fa1,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.894197,-78.139802,WGS84,0.2,361.1,,2018-04-26,2019-02-26,NEON.PLA.D02.SCBI.06022,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
1d46f883-fc1f-4b04-8de4-fe3e043c2b5a,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.894208,-78.139994,WGS84,0.2,369.7,,2018-04-26,2019-02-26,NEON.PLA.D02.SCBI.06021,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
b91f6896-2ca0-4113-b79b-750aa7839ccb,SCBI_059.phenology.phe,D02,SCBI,SCBI_059,38.894662,-78.139176,,,367.7,,phenocam,,"",,38.893769,-78.139872,WGS84,0.3,351.1,,2019-02-26,2019-02-26,NEON.PLA.D02.SCBI.06039,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,NEON.DOC.014040vJ,gchapman@neoninc.org,alandes@field-ops.org,"",no entry,,20200511T151109Z,undetermined
c70e2bfe-c6fb-4b4c-b7bc-6ba79144c75a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,38.890173,-78.139772,,,359.8,,primary,675,Left,5,,,WGS84,,,,2019-04-08,2019-04-08,NEON.PLA.D02.SCBI.06133,JUNI,Juglans nigra L.,,species,Deciduous broadleaf,,NEON.DOC.014040vL,0000-0003-1337-5330,"","","",,20200511T151109Z,undetermined
312c4664-e6e6-4f71-ab2c-767b3812acb0,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,65,Left,2.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06150,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
75e30092-30dd-4049-9112-6d41b71303cd,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
2e31340c-74ec-4d90-bb8f-432e7e707cd5,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,50,Left,6.7,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06151,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
13c7356d-b547-4036-9400-42cd9fc1e1a6,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
4dbdc13a-a456-469f-8ad7-f8bd260894f3,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,146,Left,3.6,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06159,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
4ba47dee-f14c-4c76-9ce1-b4623fbe1b42,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,42,Right,3.4,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06152,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
bb7c02dd-86b8-4efc-b88d-24e6bacacc13,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
838a12f0-ba16-4ab3-93e0-4920f0e40555,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,130,Left,3.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06157,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
d144b6a9-f932-4b7a-a43b-0bc757d12779,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,87,Left,2.5,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06155,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
f63b52e5-272f-4aff-9cf6-97f2af4adac9,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,134,Right,2.4,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06158,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
12d5ee0e-725b-4187-87f4-169a0397e230,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
ff65e456-d677-42c3-8278-26ab981c6555,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
5469a8af-a515-4347-9315-146147b1da15,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,42,Right,3.9,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06152,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
44201477-9591-4457-ba13-c8dcbc7d6e43,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,116,Left,5,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06156,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
27e15d64-b371-4c21-8212-638a51fed685,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,14,Right,3.6,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06153,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
010952db-9302-429e-b6af-76b96cf383dd,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,146,Left,3.6,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
f3cb4221-2567-4253-b802-fe7b4ed2fe50,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,139,Right,2.9,,,WGS84,,,,2015-06-09,2015-06-23,NEON.PLA.D02.SERC.06158,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
94a04be6-92bd-46d2-bb92-723bcbfd775c,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,5.2,,,WGS84,,,,2015-09-08,2015-10-20,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
82464e80-826f-42ea-8de8-cdf9f3b67c2c,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,6,Right,4.4,,,WGS84,,,,2015-09-30,2015-10-20,NEON.PLA.D02.SERC.06154,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,small. dbh is approx 3.5cm,,20200511T141352Z,undetermined
2ab7ae6d-f847-4f98-b32d-b00508170f2c,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,130,Left,3.2,,,WGS84,,,,2015-11-17,2015-11-23,NEON.PLA.D02.SERC.06157,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
319e0fd4-d792-44b4-84b9-8641ff682e8e,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,14,Right,4,,,WGS84,,,,2016-03-18,2017-11-23,NEON.PLA.D02.SERC.06153,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,alandes@field-ops.org,no entry,"",no entry,,20200511T141352Z,undetermined
5d7a2f7b-5e22-4fa3-8d95-032bf1fb13a0,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,116,Left,5,,,WGS84,,,,2016-03-18,2017-11-23,NEON.PLA.D02.SERC.06156,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,alandes@field-ops.org,no entry,"",no entry,,20200511T141352Z,undetermined
1718e320-97e6-4250-8385-f74fdb8f4f57,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,50,Left,7,,,WGS84,,,,2016-03-18,2017-11-23,NEON.PLA.D02.SERC.06151,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,alandes@field-ops.org,no entry,"",no entry,,20200511T141352Z,undetermined
281e091e-3b23-44bf-b6da-62122f39efe3,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,139,Right,3,,,WGS84,,,,2016-03-18,2017-11-23,NEON.PLA.D02.SERC.06158,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,NEON.DOC.014040vD,alandes@field-ops.org,no entry,"",no entry,,20200511T141352Z,undetermined
c248a6ac-09a5-4834-bb50-76a4e5c04096,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,87,Left,2.5,,,WGS84,,,,2016-03-18,2016-03-18,NEON.PLA.D02.SERC.06155,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
ead7558b-39d1-464c-ae64-c757421b4061,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,116,Left,5,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06156,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
9c075524-6d96-45c2-ad4c-58270654195a,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,65,Left,2.2,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06150,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
449513c7-effa-4e58-9612-c24fc87c35ee,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,42,Right,3.9,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06152,LITU,Liriodendron tulipifera L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
da51a43c-9a1b-4387-846d-4c5971e2ae66,SERC_063.phenology.phe,D02,SERC,SERC_063,38.892888,-76.560083,,,15.1,,primary,50,Left,6.7,,,WGS84,,,,2016-03-18,2016-05-10,NEON.PLA.D02.SERC.06151,LIST2,Liquidambar styraciflua L.,,species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,hkatz@field-ops.org,"",,20200511T141352Z,undetermined
